"Time", "Load (lb)", "Position (in)", "AxialStrain (in)", "TransverseStrain (in)", "Auxiliary ()", "Control Out (V)", "Stress (psi)"
229.9999989012722, 1239.8838, 0.19117625, -0.014496993, 0.0040968363, NaN, 0.089727156, "- N/A -   "
230.4999989012722, 1243.2499, 0.1916767, -0.014545155, 0.004106682, NaN, 0.089727156, "- N/A -   "
230.9999989012722, 1245.494, 0.19217719, -0.014592144, 0.0041165273, NaN, 0.089727156, "- N/A -   "
231.4999989012722, 1246.616, 0.19242741, -0.014621511, 0.004121997, NaN, 0.089727156, "- N/A -   "
231.9999989012722, 1248.8602, 0.19292787, -0.014667325, 0.004130749, NaN, 0.089727156, "- N/A -   "
232.4999989012722, 1253.3484, 0.19342834, -0.014710788, 0.0041416883, NaN, 0.089727156, "- N/A -   "
232.9999989012722, 1254.4706, 0.19367856, -0.014749553, 0.0041493457, NaN, 0.089727156, "- N/A -   "
233.4999989012722, 1256.7147, 0.19417904, -0.014796541, 0.0041580973, NaN, 0.089727156, "- N/A -   "
233.9999989012722, 1260.0808, 0.1946795, -0.014840006, 0.004170131, NaN, 0.089727156, "- N/A -   "
234.4999989012722, 1261.203, 0.19492972, -0.014870548, 0.0041756006, NaN, 0.089727156, "- N/A -   "
234.9999989012722, 1263.4471, 0.19543017, -0.014919885, 0.0041832584, NaN, 0.089727156, "- N/A -   "
235.4999989012722, 1269.0575, 0.19593063, -0.014959825, 0.004193104, NaN, 0.089727156, "- N/A -   "
235.9999989012722, 1266.8132, 0.19618087, -0.014998591, 0.004201855, NaN, 0.089727156, "- N/A -   "
236.4999989012722, 1271.3015, 0.19668134, -0.015044404, 0.004209513, NaN, 0.089727156, "- N/A -   "
236.9999989012722, 1275.7899, 0.1971818, -0.015086693, 0.0042204526, NaN, 0.089727156, "- N/A -   "
237.4999989012722, 1274.6677, 0.19743203, -0.0151266325, 0.0042259223, NaN, 0.089727156, "- N/A -   "
237.9999989012722, 1279.156, 0.19793248, -0.015167748, 0.0042368616, NaN, 0.089727156, "- N/A -   "
238.4999989012722, 1280.2781, 0.19843294, -0.015217084, 0.0042478014, NaN, 0.089727156, "- N/A -   "
238.9999989012722, 1282.5223, 0.19868317, -0.015251151, 0.0042554587, NaN, 0.089727156, "- N/A -   "
239.4999989012722, 1285.8884, 0.19918364, -0.015296964, 0.0042620227, NaN, 0.089727156, "- N/A -   "
239.9999989012722, 1289.2545, 0.1996841, -0.015345127, 0.004272962, NaN, 0.089727156, "- N/A -   "
240.4999989012722, 1288.1326, 0.19993433, -0.015375669, 0.004276244, NaN, 0.089727156, "- N/A -   "
240.9999989012722, 1293.7429, 0.20043479, -0.015425008, 0.004288277, NaN, 0.089727156, "- N/A -   "
241.4999989012722, 1295.9869, 0.20093524, -0.0154708205, 0.004295935, NaN, 0.089727156, "- N/A -   "
241.9999989012722, 1297.1091, 0.20118548, -0.015502537, 0.004302499, NaN, 0.089727156, "- N/A -   "
242.4999989012722, 1300.4753, 0.20168595, -0.0155507, 0.004312344, NaN, 0.089727156, "- N/A -   "
242.9999989012722, 1302.7194, 0.2021864, -0.015596514, 0.004318908, NaN, 0.089727156, "- N/A -   "
243.4999989012722, 1303.8414, 0.20243664, -0.015629405, 0.0043254714, NaN, 0.089727156, "- N/A -   "
243.9999989012722, 1308.3297, 0.2029371, -0.015676394, 0.004335317, NaN, 0.089727156, "- N/A -   "
244.4999989012722, 1310.5739, 0.20343755, -0.015723381, 0.004344069, NaN, 0.089727156, "- N/A -   "
244.9999989012722, 1311.696, 0.2036878, -0.015758622, 0.004349538, NaN, 0.089727156, "- N/A -   "
245.4999989012722, 1315.0621, 0.20418826, -0.01580561, 0.004360478, NaN, 0.089727156, "- N/A -   "
245.9999989012722, 1318.4285, 0.20468871, -0.015853774, 0.0043692295, NaN, 0.089727156, "- N/A -   "
246.4999989012722, 1319.5504, 0.20493895, -0.015881967, 0.004374699, NaN, 0.089727156, "- N/A -   "
246.9999989012722, 1322.9166, 0.2054394, -0.015933653, 0.004383451, NaN, 0.089727156, "- N/A -   "
247.4999989012722, 1322.9166, 0.20593986, -0.015972419, 0.0043932963, NaN, 0.089727156, "- N/A -   "
247.9999989012722, 1327.4049, 0.20619011, -0.016011182, 0.00439986, NaN, 0.089727156, "- N/A -   "
248.4999989012722, 1329.649, 0.20669056, -0.01606052, 0.0044086115, NaN, 0.089727156, "- N/A -   "
248.9999989012722, 1331.8931, 0.20719102, -0.016099285, 0.0044162693, NaN, 0.089727156, "- N/A -   "
249.4999989012722, 1334.1373, 0.20744126, -0.016136877, 0.0044228327, NaN, 0.089727156, "- N/A -   "
249.9999989012722, 1337.5035, 0.20794171, -0.016177991, 0.0044315844, NaN, 0.089727156, "- N/A -   "
250.4999989012722, 1338.6255, 0.20844218, -0.016224978, 0.004439242, NaN, 0.089727156, "- N/A -   "
250.9999989012722, 1341.9918, 0.20869242, -0.01626022, 0.0044458057, NaN, 0.089727156, "- N/A -   "
251.4999989012722, 1344.2358, 0.20919287, -0.016304858, 0.004452369, NaN, 0.089727156, "- N/A -   "
251.9999989012722, 1346.48, 0.20969333, -0.016349498, 0.004462215, NaN, 0.089727156, "- N/A -   "
252.4999989012722, 1348.7242, 0.20994356, -0.01638004, 0.0044665905, NaN, 0.089727156, "- N/A -   "
252.9999989012722, 1350.9683, 0.21044402, -0.016429378, 0.0044764364, NaN, 0.089727156, "- N/A -   "
253.4999989012722, 1355.4567, 0.21094449, -0.016475191, 0.004485188, NaN, 0.089727156, "- N/A -   "
253.9999989012722, 1356.5786, 0.21119472, -0.016506907, 0.0044917515, NaN, 0.089727156, "- N/A -   "
254.4999989012722, 1358.8228, 0.21169518, -0.01655272, 0.004500503, NaN, 0.089727156, "- N/A -   "
254.9999989012722, 1362.1888, 0.21194541, -0.01659501, 0.004509255, NaN, 0.11902582, "- N/A -   "
255.4999989012722, 1363.311, 0.21244587, -0.016631426, 0.0045169126, NaN, 0.089727156, "- N/A -   "
256.00001416006126, 1365.5552, 0.21294633, -0.016676065, 0.00452457, NaN, 0.089727156, "- N/A -   "
256.50001416006126, 1368.9213, 0.2134468, -0.01671953, 0.0045333216, NaN, 0.089727156, "- N/A -   "
257.00001416006126, 1371.1655, 0.21369703, -0.01675242, 0.0045398856, NaN, 0.089727156, "- N/A -   "
257.50001416006126, 1373.4097, 0.21419749, -0.016797058, 0.0045486367, NaN, 0.089727156, "- N/A -   "
258.00001416006126, 1376.7759, 0.21469794, -0.016842872, 0.004557389, NaN, 0.089727156, "- N/A -   "
258.50001416006126, 1377.898, 0.21494818, -0.016872238, 0.004561764, NaN, 0.089727156, "- N/A -   "
259.00001416006126, 1380.142, 0.21544863, -0.016922751, 0.0045727035, NaN, 0.089727156, "- N/A -   "
259.50001416006126, 1384.6304, 0.2159491, -0.016961517, 0.0045792675, NaN, 0.089727156, "- N/A -   "
260.00001416006126, 1384.6304, 0.21619934, -0.016995583, 0.0045858314, NaN, 0.089727156, "- N/A -   "
260.50001416006126, 1389.1185, 0.2166998, -0.017046096, 0.004595677, NaN, 0.089727156, "- N/A -   "
261.00001416006126, 1391.3628, 0.21695001, -0.017076638, 0.0046022404, NaN, 0.11902582, "- N/A -   "
261.50001416006126, 1391.3628, 0.21745048, -0.017115403, 0.0046088044, NaN, 0.089727156, "- N/A -   "
262.00001416006126, 1395.851, 0.21795094, -0.017158868, 0.004615368, NaN, 0.089727156, "- N/A -   "
262.50001416006126, 1396.973, 0.21820118, -0.017198807, 0.0046230257, NaN, 0.11902582, "- N/A -   "
263.00001416006126, 1399.2172, 0.21870165, -0.017235221, 0.004629589, NaN, 0.089727156, "- N/A -   "
263.50001416006126, 1402.5834, 0.2192021, -0.017276337, 0.004638341, NaN, 0.089727156, "- N/A -   "
264.00001416006126, 1403.7054, 0.21945232, -0.017313927, 0.004645998, NaN, 0.11902582, "- N/A -   "
264.50001416006126, 1405.9496, 0.21995278, -0.01734447, 0.0046514682, NaN, 0.089727156, "- N/A -   "
265.00001416006126, 1410.4377, 0.22045326, -0.017393807, 0.0046591256, NaN, 0.089727156, "- N/A -   "
265.50001416006126, 1411.5598, 0.22095372, -0.017432572, 0.0046667834, NaN, 0.089727156, "- N/A -   "
266.00001416006126, 1412.682, 0.22120395, -0.017465463, 0.004672253, NaN, 0.089727156, "- N/A -   "
266.50001416006126, 1418.2922, 0.22170441, -0.017511277, 0.0046810047, NaN, 0.089727156, "- N/A -   "
267.00001416006126, 1417.1702, 0.22195463, -0.017548867, 0.0046864743, NaN, 0.11902582, "- N/A -   "
267.50001416006126, 1421.6586, 0.22245508, -0.017589983, 0.004693038, NaN, 0.089727156, "- N/A -   "
268.00001416006126, 1423.9026, 0.22295557, -0.017629921, 0.0047006956, NaN, 0.089727156, "- N/A -   "
268.50001416006126, 1425.0247, 0.22320579, -0.017675735, 0.004707259, NaN, 0.11902582, "- N/A -   "
269.00001416006126, 1428.391, 0.22370625, -0.017710976, 0.0047127292, NaN, 0.089727156, "- N/A -   "
269.50001416006126, 1430.635, 0.22420672, -0.01775679, 0.0047203866, NaN, 0.089727156, "- N/A -   "
270.00001416006126, 1434.0013, 0.22445694, -0.017802604, 0.0047269505, NaN, 0.11902582, "- N/A -   "
270.50001416006126, 1435.1233, 0.22495739, -0.017829621, 0.00473242, NaN, 0.089727156, "- N/A -   "
271.00001416006126, 1438.4895, 0.22545788, -0.017881308, 0.004741172, NaN, 0.089727156, "- N/A -   "
271.50001416006126, 1441.8557, 0.2257081, -0.017918898, 0.0047466415, NaN, 0.11902582, "- N/A -   "
272.00001416006126, 1441.8557, 0.22620855, -0.01795649, 0.004752111, NaN, 0.089727156, "- N/A -   "
272.50001416006126, 1446.344, 0.22670901, -0.018007, 0.004759769, NaN, 0.089727156, "- N/A -   "
273.00001416006126, 1448.588, 0.22695924, -0.018035194, 0.0047652386, NaN, 0.11902582, "- N/A -   "
273.50001416006126, 1450.8323, 0.2274597, -0.018078659, 0.0047728964, NaN, 0.089727156, "- N/A -   "
274.00001416006126, 1454.1984, 0.22796018, -0.018120946, 0.004777272, NaN, 0.089727156, "- N/A -   "
274.50001416006126, 1456.4426, 0.2282104, -0.018157363, 0.0047838357, NaN, 0.11902582, "- N/A -   "
275.00001416006126, 1455.3204, 0.22871086, -0.018199652, 0.0047914935, NaN, 0.089727156, "- N/A -   "
275.50001416006126, 1460.9308, 0.22921132, -0.018245466, 0.0047980575, NaN, 0.089727156, "- N/A -   "
276.00001416006126, 1464.2971, 0.22946155, -0.018278357, 0.004804621, NaN, 0.11902582, "- N/A -   "
276.50001416006126, 1465.4191, 0.22996202, -0.018318297, 0.00481009, NaN, 0.089727156, "- N/A -   "
277.00001416006126, 1466.5411, 0.23046248, -0.018372333, 0.0048188423, NaN, 0.089727156, "- N/A -   "
277.50001416006126, 1469.9073, 0.23071271, -0.018399352, 0.004824312, NaN, 0.11902582, "- N/A -   "
278.00001416006126, 1472.1515, 0.23121317, -0.018440466, 0.0048308754, NaN, 0.089727156, "- N/A -   "
278.50001416006126, 1474.3956, 0.23171362, -0.018489804, 0.0048385332, NaN, 0.089727156, "- N/A -   "
279.00001416006126, 1475.5177, 0.23196386, -0.018520346, 0.004842909, NaN, 0.11902582, "- N/A -   "
279.50001416006126, 1477.7617, 0.23246433, -0.018567335, 0.004849473, NaN, 0.089727156, "- N/A -   "
280.00001416006126, 1482.2501, 0.23296478, -0.018608449, 0.0048560365, NaN, 0.089727156, "- N/A -   "
280.50001416006126, 1484.4941, 0.23321502, -0.018644864, 0.0048626, NaN, 0.11902582, "- N/A -   "
281.00001416006126, 1486.7384, 0.23371547, -0.018689502, 0.0048691635, NaN, 0.089727156, "- N/A -   "
281.50001416006126, 1490.1045, 0.23421593, -0.018729443, 0.0048768213, NaN, 0.089727156, "- N/A -   "
282.00001416006126, 1490.1045, 0.23446617, -0.018770557, 0.0048822914, NaN, 0.11902582, "- N/A -   "
282.50001416006126, 1492.3488, 0.23496664, -0.018804623, 0.004887761, NaN, 0.089727156, "- N/A -   "
283.00001416006126, 1496.8369, 0.23546709, -0.01885396, 0.0048954184, NaN, 0.089727156, "- N/A -   "
283.50001416006126, 1497.959, 0.23571733, -0.018890377, 0.004900888, NaN, 0.11902582, "- N/A -   "
284.00001416006126, 1501.3253, 0.23621778, -0.018926794, 0.004906358, NaN, 0.089727156, "- N/A -   "
284.50001416006126, 1505.8135, 0.23671824, -0.018972605, 0.0049140155, NaN, 0.089727156, "- N/A -   "
285.00001416006126, 1503.5693, 0.23696847, -0.019001974, 0.0049172975, NaN, 0.11902582, "- N/A -   "
285.50001416006126, 1508.0576, 0.23746894, -0.019045439, 0.0049249553, NaN, 0.089727156, "- N/A -   "
286.00001416006126, 1511.4238, 0.2379694, -0.019083029, 0.004931519, NaN, 0.089727156, "- N/A -   "
286.50001416006126, 1509.1797, 0.23821963, -0.019120619, 0.004936989, NaN, 0.11902582, "- N/A -   "
287.00001416006126, 1518.1562, 0.23872009, -0.01916056, 0.0049446463, NaN, 0.089727156, "- N/A -   "
287.50001416006126, 1518.1562, 0.23922054, -0.019204022, 0.00495121, NaN, 0.089727156, "- N/A -   "
288.00001416006126, 1519.2783, 0.2394708, -0.019240437, 0.00495668, NaN, 0.11902582, "- N/A -   "
288.50001416006126, 1522.6445, 0.23997125, -0.019274505, 0.004962149, NaN, 0.089727156, "- N/A -   "
289.00001416006126, 1524.8887, 0.2404717, -0.019327367, 0.004970901, NaN, 0.089727156, "- N/A -   "
289.50001416006126, 1527.1327, 0.24072194, -0.019352036, 0.004975277, NaN, 0.11902582, "- N/A -   "
290.00001416006126, 1530.499, 0.2412224, -0.019395499, 0.0049807467, NaN, 0.089727156, "- N/A -   "
290.50001416006126, 1532.743, 0.24172285, -0.019443663, 0.00498731, NaN, 0.089727156, "- N/A -   "
291.00001416006126, 1533.8651, 0.2419731, -0.019464808, 0.004990592, NaN, 0.11902582, "- N/A -   "
291.50001416006126, 1537.2314, 0.24247356, -0.019512968, 0.004996062, NaN, 0.089727156, "- N/A -   "
292.00001416006126, 1539.4755, 0.24297401, -0.019555258, 0.0050026253, NaN, 0.089727156, "- N/A -   "
292.50001416006126, 1541.7196, 0.24322425, -0.01958345, 0.005007001, NaN, 0.11902582, "- N/A -   "
293.00001416006126, 1542.8418, 0.2437247, -0.019631613, 0.005013565, NaN, 0.089727156, "- N/A -   "
293.50001416006126, 1546.2079, 0.24422517, -0.019675076, 0.0050201286, NaN, 0.089727156, "- N/A -   "
294.00001416006126, 1549.5742, 0.24447541, -0.019702096, 0.0050245044, NaN, 0.11902582, "- N/A -   "
294.50001416006126, 1550.6962, 0.24497586, -0.019744385, 0.00502888, NaN, 0.089727156, "- N/A -   "
295.00001416006126, 1554.0624, 0.24547632, -0.019791372, 0.005037632, NaN, 0.089727156, "- N/A -   "
295.50001416006126, 1557.4286, 0.24572656, -0.01982074, 0.0050409134, NaN, 0.11902582, "- N/A -   "
296.00001416006126, 1558.5507, 0.24622701, -0.01986303, 0.0050474773, NaN, 0.089727156, "- N/A -   "
296.50001416006126, 1561.9169, 0.24672748, -0.019910017, 0.005056229, NaN, 0.089727156, "- N/A -   "
297.00001416006126, 1563.0388, 0.24697772, -0.019935861, 0.005059511, NaN, 0.11902582, "- N/A -   "
297.50001416006126, 1565.2831, 0.24747817, -0.019986372, 0.0050671683, NaN, 0.089727156, "- N/A -   "
298.00001416006126, 1567.5272, 0.24797863, -0.020022789, 0.0050748256, NaN, 0.089727156, "- N/A -   "
298.50001416006126, 1570.8933, 0.24822886, -0.020055681, 0.0050802957, NaN, 0.11902582, "- N/A -   "
299.00001416006126, 1572.0155, 0.24872932, -0.020097971, 0.0050890474, NaN, 0.089727156, "- N/A -   "
299.50001416006126, 1575.3816, 0.24922979, -0.020140259, 0.005096705, NaN, 0.089727156, "- N/A -   "
300.00001416006126, 1576.5037, 0.24948002, -0.020170802, 0.005102175, NaN, 0.11902582, "- N/A -   "
300.50001416006126, 1578.7479, 0.24998048, -0.020202518, 0.005109832, NaN, 0.089727156, "- N/A -   "
301.00001416006126, 1583.2361, 0.25048092, -0.020249506, 0.00511749, NaN, 0.089727156, "- N/A -   "
301.50001416006126, 1583.2361, 0.25073117, -0.020267127, 0.0051273354, NaN, 0.11902582, "- N/A -   "
302.00001416006126, 1585.4802, 0.2512316, -0.020303544, 0.005136087, NaN, 0.089727156, "- N/A -   "
302.50001416006126, 1587.7244, 0.25173208, -0.020343484, 0.005147027, NaN, 0.089727156, "- N/A -   "
303.00001416006126, 1588.8464, 0.25198233, -0.020358752, 0.005154684, NaN, 0.11902582, "- N/A -   "
303.50001416006126, 1593.3346, 0.25248277, -0.020396344, 0.005165624, NaN, 0.089727156, "- N/A -   "
304.00001416006126, 1595.5789, 0.25298324, -0.020436283, 0.0051754694, NaN, 0.089727156, "- N/A -   "
304.50001416006126, 1596.7009, 0.25323346, -0.020457428, 0.005178751, NaN, 0.11902582, "- N/A -   "
305.00001416006126, 1600.067, 0.25373393, -0.020502068, 0.0051885964, NaN, 0.089727156, "- N/A -   "
305.50001416006126, 1603.4333, 0.2542344, -0.020537307, 0.0051973485, NaN, 0.089727156, "- N/A -   "
306.00001416006126, 1603.4333, 0.25448462, -0.020564327, 0.0052028177, NaN, 0.11902582, "- N/A -   "
306.50001416006126, 1606.7994, 0.2549851, -0.020600744, 0.0052104755, NaN, 0.089727156, "- N/A -   "
307.00001416006126, 1609.0437, 0.25548553, -0.02065008, 0.005219227, NaN, 0.089727156, "- N/A -   "
307.50001416006126, 1610.1658, 0.25573578, -0.020671224, 0.005224697, NaN, 0.11902582, "- N/A -   "
308.00001416006126, 1613.5319, 0.25623626, -0.020712338, 0.005232355, NaN, 0.089727156, "- N/A -   "
308.50001416006126, 1615.7761, 0.2567367, -0.020761676, 0.0052411063, NaN, 0.089727156, "- N/A -   "
309.00001416006126, 1618.0201, 0.25698695, -0.0207746, 0.0052443882, NaN, 0.11902582, "- N/A -   "
309.50001416006126, 1621.3864, 0.2574874, -0.02082511, 0.0052542337, NaN, 0.089727156, "- N/A -   "
310.00001416006126, 1624.7526, 0.25798786, -0.020858003, 0.005261891, NaN, 0.089727156, "- N/A -   "
310.50001416006126, 1624.7526, 0.25823808, -0.020886194, 0.005268455, NaN, 0.11902582, "- N/A -   "
311.00001416006126, 1629.2407, 0.25873855, -0.020934358, 0.005276113, NaN, 0.089727156, "- N/A -   "
311.50001416006126, 1630.3629, 0.25923902, -0.020975472, 0.0052848645, NaN, 0.089727156, "- N/A -   "
312.00001416006126, 1632.607, 0.25948924, -0.02099779, 0.005290334, NaN, 0.11902582, "- N/A -   "
312.50001416006126, 1634.8511, 0.2599897, -0.021036556, 0.0052979914, NaN, 0.089727156, "- N/A -   "
313.00001416006126, 1639.3395, 0.26049015, -0.02108237, 0.005306743, NaN, 0.089727156, "- N/A -   "
313.50001416006126, 1639.3395, 0.2607404, -0.021104688, 0.005313307, NaN, 0.11902582, "- N/A -   "
314.00001416006126, 1642.7056, 0.26124087, -0.02114698, 0.0053209644, NaN, 0.089727156, "- N/A -   "
314.50001416006126, 1644.9498, 0.2617413, -0.021188093, 0.005328622, NaN, 0.089727156, "- N/A -   "
315.00001416006126, 1644.9498, 0.26199156, -0.021208063, 0.005332998, NaN, 0.11902582, "- N/A -   "
315.50001416006126, 1648.3159, 0.262492, -0.021256225, 0.0053428435, NaN, 0.089727156, "- N/A -   "
316.00001416006126, 1649.438, 0.26299247, -0.021298517, 0.005350501, NaN, 0.089727156, "- N/A -   "
316.50001416006126, 1652.8043, 0.26324272, -0.021319661, 0.0053548766, NaN, 0.11902582, "- N/A -   "
317.00001416006126, 1656.1704, 0.26374316, -0.021365473, 0.005364722, NaN, 0.089727156, "- N/A -   "
317.50001416006126, 1658.4147, 0.26424363, -0.021406587, 0.005371286, NaN, 0.089727156, "- N/A -   "
318.00001416006126, 1659.5366, 0.26449385, -0.021431256, 0.0053767557, NaN, 0.11902582, "- N/A -   "
318.50001416006126, 1662.9028, 0.26499432, -0.021471195, 0.005384413, NaN, 0.089727156, "- N/A -   "
319.00001416006126, 1665.1471, 0.26549476, -0.021518186, 0.0053920713, NaN, 0.089727156, "- N/A -   "
319.50001416006126, 1667.3911, 0.265745, -0.02154168, 0.005397541, NaN, 0.11902582, "- N/A -   "
320.00001416006126, 1668.5132, 0.26624548, -0.021583967, 0.005404105, NaN, 0.089727156, "- N/A -   "
320.50001416006126, 1671.8793, 0.26674592, -0.02162978, 0.005412856, NaN, 0.089727156, "- N/A -   "
321.00001416006126, 1674.1235, 0.26699618, -0.021646226, 0.005415044, NaN, 0.11902582, "- N/A -   "
321.50001416006126, 1677.4896, 0.26749662, -0.02169439, 0.0054248893, NaN, 0.089727156, "- N/A -   "
322.00001416006126, 1681.978, 0.2679971, -0.021729631, 0.005431453, NaN, 0.089727156, "- N/A -   "
322.50001416006126, 1681.978, 0.26824734, -0.021755474, 0.005438017, NaN, 0.089727156, "- N/A -   "
323.00001416006126, 1685.3441, 0.26874778, -0.02180246, 0.0054445807, NaN, 0.089727156, "- N/A -   "
323.50001416006126, 1685.3441, 0.26924825, -0.021841226, 0.005453332, NaN, 0.089727156, "- N/A -   "
324.00001416006126, 1688.7104, 0.26949847, -0.02186237, 0.0054577077, NaN, 0.089727156, "- N/A -   "
324.50001416006126, 1690.9545, 0.26999894, -0.021901136, 0.0054631773, NaN, 0.089727156, "- N/A -   "
325.00001416006126, 1696.5648, 0.2704994, -0.021945776, 0.0054719294, NaN, 0.089727156, "- N/A -   "
325.50001416006126, 1696.5648, 0.27074963, -0.02196927, 0.005475211, NaN, 0.089727156, "- N/A -   "
326.00001416006126, 1698.809, 0.2712501, -0.022010384, 0.005481775, NaN, 0.089727156, "- N/A -   "
326.50001416006126, 1701.0531, 0.27175054, -0.0220468, 0.0054883384, NaN, 0.089727156, "- N/A -   "
327.00001416006126, 1703.2972, 0.27200076, -0.022070294, 0.0054916204, NaN, 0.089727156, "- N/A -   "
327.50001416006126, 1705.5414, 0.27250123, -0.022118459, 0.005500372, NaN, 0.089727156, "- N/A -   "
328.00001416006126, 1707.7854, 0.2730017, -0.022159573, 0.005506936, NaN, 0.089727156, "- N/A -   "
328.50001416006126, 1710.0297, 0.27325192, -0.022180717, 0.005511312, NaN, 0.089727156, "- N/A -   "
329.00001416006126, 1713.3959, 0.2737524, -0.022223005, 0.005518969, NaN, 0.089727156, "- N/A -   "
329.50001416006126, 1715.6399, 0.27425286, -0.022262946, 0.0055266265, NaN, 0.089727156, "- N/A -   "
330.00001416006126, 1716.7621, 0.27450308, -0.022288788, 0.0055299085, NaN, 0.089727156, "- N/A -   "
330.50001416006126, 1720.1282, 0.27500352, -0.022327553, 0.0055375663, NaN, 0.089727156, "- N/A -   "
331.00001416006126, 1722.3723, 0.27550402, -0.022371016, 0.0055441298, NaN, 0.089727156, "- N/A -   "
331.50001416006126, 1723.4945, 0.27575424, -0.022392161, 0.0055485056, NaN, 0.089727156, "- N/A -   "
332.00001416006126, 1725.7386, 0.2762547, -0.022433277, 0.005556163, NaN, 0.089727156, "- N/A -   "
332.50001416006126, 1727.9827, 0.27675515, -0.02247909, 0.005562727, NaN, 0.089727156, "- N/A -   "
333.00001416006126, 1729.1047, 0.27700537, -0.022494363, 0.0055671027, NaN, 0.089727156, "- N/A -   "
333.50001416006126, 1735.8372, 0.27750584, -0.022540174, 0.0055747605, NaN, 0.089727156, "- N/A -   "
334.00001416006126, 1735.8372, 0.27800632, -0.022577764, 0.0055802306, NaN, 0.089727156, "- N/A -   "
334.50001416006126, 1738.0813, 0.27825654, -0.022601258, 0.005584606, NaN, 0.089727156, "- N/A -   "
335.00001416006126, 1741.4475, 0.278757, -0.022643548, 0.0055911695, NaN, 0.089727156, "- N/A -   "
335.50001416006126, 1741.4475, 0.27900723, -0.022679964, 0.005596639, NaN, 0.11902582, "- N/A -   "
336.00001416006126, 1745.9358, 0.2795077, -0.022705806, 0.005601015, NaN, 0.089727156, "- N/A -   "
336.50001416006126, 1747.0579, 0.28000817, -0.022742223, 0.005606485, NaN, 0.089727156, "- N/A -   "
337.00001416006126, 1750.424, 0.28050864, -0.022785688, 0.005614143, NaN, 0.089727156, "- N/A -   "
337.50001416006126, 1750.424, 0.28075886, -0.022808008, 0.0056163305, NaN, 0.089727156, "- N/A -   "
338.00001416006126, 1753.7903, 0.2812593, -0.022850296, 0.0056239883, NaN, 0.089727156, "- N/A -   "
338.50001416006126, 1756.0344, 0.28175977, -0.022886712, 0.005630552, NaN, 0.089727156, "- N/A -   "
339.00001416006126, 1757.1564, 0.28201, -0.02290903, 0.00563274, NaN, 0.089727156, "- N/A -   "
339.50001416006126, 1760.5227, 0.28251046, -0.022953669, 0.005639303, NaN, 0.089727156, "- N/A -   "
340.00001416006126, 1765.0109, 0.28301093, -0.02298891, 0.005645867, NaN, 0.089727156, "- N/A -   "
340.50001416006126, 1766.1329, 0.28326115, -0.023010055, 0.0056491485, NaN, 0.089727156, "- N/A -   "
341.00001416006126, 1768.3771, 0.28376162, -0.023052344, 0.0056557124, NaN, 0.089727156, "- N/A -   "
341.50001416006126, 1772.8654, 0.28401184, -0.023085237, 0.0056600883, NaN, 0.11902582, "- N/A -   "
342.00001416006126, 1772.8654, 0.2845123, -0.023113428, 0.005664464, NaN, 0.089727156, "- N/A -   "
342.50001416006126, 1776.2316, 0.28501278, -0.023153368, 0.0056688404, NaN, 0.089727156, "- N/A -   "
343.00001416006126, 1779.5978, 0.285263, -0.023190958, 0.0056743096, NaN, 0.11902582, "- N/A -   "
343.50001416006126, 1779.5978, 0.28576347, -0.023214454, 0.0056786854, NaN, 0.089727156, "- N/A -   "
344.00001416006126, 1782.964, 0.2862639, -0.023256743, 0.005684155, NaN, 0.089727156, "- N/A -   "
344.50001416006126, 1785.2081, 0.28651416, -0.023295509, 0.0056896247, NaN, 0.11902582, "- N/A -   "
345.00001416006126, 1787.4521, 0.2870146, -0.023315478, 0.005691813, NaN, 0.089727156, "- N/A -   "
345.50001416006126, 1789.6964, 0.28751507, -0.023362465, 0.0056983763, NaN, 0.089727156, "- N/A -   "
346.00001416006126, 1795.3066, 0.28801554, -0.023397706, 0.0057027526, NaN, 0.089727156, "- N/A -   "
346.50001416006126, 1793.0625, 0.28826576, -0.0234212, 0.005706034, NaN, 0.089727156, "- N/A -   "
347.00001416006126, 1797.5509, 0.28876624, -0.023465838, 0.0057115043, NaN, 0.089727156, "- N/A -   "
347.50001416006126, 1797.5509, 0.28901646, -0.023495207, 0.0057180673, NaN, 0.11902582, "- N/A -   "
348.00001416006126, 1799.7949, 0.28951693, -0.02352575, 0.005722443, NaN, 0.089727156, "- N/A -   "
348.50001416006126, 1804.2833, 0.2900174, -0.02356099, 0.0057268194, NaN, 0.089727156, "- N/A -   "
349.00001416006126, 1805.4053, 0.29026762, -0.02359858, 0.0057344767, NaN, 0.11902582, "- N/A -   "
349.50001416006126, 1807.6494, 0.2907681, -0.023623249, 0.0057388525, NaN, 0.089727156, "- N/A -   "
350.00001416006126, 1811.0156, 0.29126853, -0.023662014, 0.0057432284, NaN, 0.089727156, "- N/A -   "
350.50001416006126, 1813.2598, 0.29151878, -0.02369843, 0.005748698, NaN, 0.11902582, "- N/A -   "
351.00001416006126, 1815.5039, 0.29201925, -0.023717225, 0.005750886, NaN, 0.089727156, "- N/A -   "
351.50001416006126, 1817.748, 0.2925197, -0.023761865, 0.0057585435, NaN, 0.089727156, "- N/A -   "
352.00001416006126, 1819.9922, 0.29302016, -0.023794755, 0.0057629193, NaN, 0.089727156, "- N/A -   "
352.50001416006126, 1821.1143, 0.29327038, -0.023819426, 0.0057651075, NaN, 0.089727156, "- N/A -   "
353.00001416006126, 1825.6025, 0.29377085, -0.02386054, 0.005770577, NaN, 0.089727156, "- N/A -   "
